71130102|Imposto sobre Produtos Industrializados de Bebidas|S
71130103|Imposto sobre Produtos Industrializados de Automóveis|S
71130104|Imposto sobre Produtos Industrializados de Importação|S
71130109|Outros Produtos|S
71130110|Receita de Parcelamentos – Imposto sobre Produtos Industrializados|S
71130111|Imposto sobre Produtos Industrializados – Simples Federal e Nacional|S
72103203|Adicional à Contribuição Previdenciária|S
71130200|Imposto sobre Operações Relativas à Circulação de Mercadorias e sobre Prestações de Serviços de Transporte Interestadual e Intermunicipal e de Comunicação|N
71130201|Imposto sobre Operações Relativas à Circulação de Mercadorias e sobre Prestações de Serviços de Transporte Interestadual e Intermunicipal e de Comunicação|S
71130202|Adicional ICMS - Fundo Estadual de Combate à Pobreza|S
71130300|Imposto sobre Operações de Crédito, Câmbio e Seguro, ou Relativas a Títulos ou Valores Mobiliários|N
71130301|Imposto sobre Comercialização do Ouro|S
71130302|Receita de Parcelamentos – Imposto sobre Operações de Crédito, Câmbio e Seguro ou Relativas a Títulos ou Valores Mobiliários – Comercialização do Ouro|S
71130309|Imposto sobre as Demais Operações|S
71130310|Receita de Parcelamentos – Imposto sobre Operações de Créditos, Câmbio e Seguro ou Relativas a Títulos ou Valores Mobiliários|S
71130500|Imposto sobre Serviços de Qualquer Natureza|N
71130501|Imposto sobre Serviços de Qualquer Natureza|S
71130502|Adicional ISS - Fundo Municipal de Combate à Pobreza|S
71150000|Impostos Extraordinários|S
71200000|Taxas|N
71210000|Taxas pelo Exercício do Poder de Polícia|N
71210100|Taxa de Fiscalização dos Serviços de Irrigação e Operação da Adução de Água|S
71210200|Taxa de Fiscalização das Telecomunicações|N
71210201|Taxa de Fiscalização de Instalação|S
71210202|Taxa de Fiscalização de Funcionamento|S
71210300|Taxa de Controle e Fiscalização de Produtos Químicos|S
71210400|Taxas do Departamento de Polícia Federal|N
71210401|Taxa do Departamento de Polícia Federal – Segurança Privada|S
71210402|Taxa do Departamento de Polícia Federal – Sistema Nacional de Armas|S
71210500|Taxas Decorrentes de Serviços de Migração|S
71211000|Taxa de Licenciamento, Controle e Fiscalização de Materiais Nucleares e Radioativos e suas Instalações – TLC|S
71211100|Taxa de Fiscalização e Controle da Previdência Complementar – TAFIC|S
71211300|Taxa de Fiscalização dos Produtos Controlados pelo Ministério do Exército|S
71211400|Taxa de Fiscalização dos Mercados de Títulos e Valores Mobiliários|S
71211500|Taxa de Fiscalização dos Mercados de Seguro, de Capitalização e da Previdência Privada Aberta|S
71211600|Taxa de Fiscalização de Serviços de Energia Elétrica|S
71211700|Taxa de Fiscalização de Vigilância Sanitária|S
71212000|Taxa de Saúde Suplementar|N
71212001|Taxa por Plano de Assistência à Saúde|S
71212002|Taxa por Registro de Produto|S
71212003|Taxa por Alteração de Dados de Produto|S
71212004|Taxa por Registro de Operadora|S
71212005|Taxa por Alteração de Dados de Operadora|S
71212006|Taxa por Pedido de Reajuste de Contraprestação Pecuniária|S
71212099|Outras Taxas de Saúde Suplementar|S
71212100|Taxa de Controle e Fiscalização Ambiental|S
71212200|Taxa de Serviços Administrativos|S
71212300|Taxa de Serviços Metrológicos|S
71212400|Taxa de Fiscalização sobre a Distribuição Gratuita de Prêmios e Sorteios|S
71212500|Taxa de Licença para Funcionamento de Estabelecimentos Comerciais, Indústrias e Prestadoras de Serviços|S
71212600|Taxa de Publicidade Comercial|S
71212700|Taxa de Apreensão e Depósito|S
71212800|Taxa de Funcionamento de Estabelecimentos em Horário Especial|S
71212900|Taxa de Licença para Execução de Obras|S
71213000|Taxa de Autorização de Funcionamento de Transporte|S
71213100|Taxa de Utilização de Área de Domínio Público|S
71213200|Taxa de Aprovação do Projeto de Construção Civil|S
71213400|Taxa de Fiscalização de Aparelhos de Transporte|S
71213500|Taxa de Alinhamento e Nivelamento|S
71213600|Taxa de Apreensão, Depósito ou Liberação de Animais|S
71213700|Taxa de Regulação de Serviços de Gás Canalizado|S
71213800|Taxa de Serviços de Transporte Metroviário de Passageiros|S
71213900|Taxa de Serviços de Transporte Ferroviário de Passageiros|S
71214000|Taxa de Serviços de Transporte Marítimo de Passageiros|S
71215000|Taxas pela Utilização de Selos de Controle e dos Equipamentos Contadores de Produção|S
71219900|Outras Taxas pelo Exercício do Poder de Polícia|S
71220000|Taxas pela Prestação de Serviços|N
71220100|Emolumentos Consulares|S
71220200|Taxa de Pedido de Visto em Contrato de Trabalho de Estrangeiro|S
71220300|Taxa Utilização do Sistema Eletrônico de Controle de Arrecadação do Adicional ao Frete para a Renovação da Marinha Mercante|S
71220400|Taxa de Avaliação do Ensino Superior|S
71220600|Taxa Judiciária da Justiça do Distrito Federal|S
71220700|Emolumentos e Custas da Justiça do Distrito Federal|S
71220800|Emolumentos e Custas Judiciais|S
71221100|Taxa de Utilização do Sistema Integrado de Comércio Exterior – SISCOMEX|S
71221200|Emolumentos e Custas Processuais Administrativas|N
71221201|Emolumentos e Custas de Apreciação de Atos e Contratos|S
71221202|Emolumentos e Custas Decorrentes de Consultas|S
71221500|Taxa Militar|S
71221900|Taxa de Classificação de Produtos Vegetais|S
71222100|Taxas de Serviços Cadastrais|S
71222200|Taxa de Serviços de Pesca e Aquicultura|S
71222800|Taxa de Cemitérios|S
71222900|Emolumentos e Custas Extrajudiciais|S
71229000|Taxa de Limpeza Pública|S
71229900|Outras Taxas pela Prestação de Serviços|S
71300000|Contribuição de Melhoria|N
71300100|Contribuição de Melhoria para Expansão da Rede de Água Potável e Esgoto Sanitário|S
71300200|Contribuição de Melhoria para Expansão da Rede de Iluminação Pública na Cidade|S
71300300|Contribuição de Melhoria para Expansão de Rede de Iluminação Pública Rural|S
71300400|Contribuição de Melhoria para Pavimentação e Obras Complementares|S
71309900|Outras Contribuições de Melhoria|S
73140000|Laudêmios|S
73150000|Taxa de Ocupação de Imóveis|N
71310205|Receita de Transferência de Concessão, de Permissão ou de Autorização de Rodovias ou de Obras Rodoviárias Federais|S
72000000|Receitas de Contribuições|N
72100000|Contribuições Sociais|N
72100100|Contribuição Social para o Financiamento da Seguridade Social|N
72100101|Receita do Principal da Contribuição Social para o Financiamento da Seguridade Social|S
72100102|Receita de Parcelamentos – Contribuição para o Financiamento da Seguridade Social|S
72100200|Contribuição Social do Salário-Educação|S
72100400|Cota-Parte da Contribuição Sindical|S
72100500|Contribuição para o Ensino Aeroviário|S
72100600|Contribuição para o Desenvolvimento do Ensino Profissional Marítimo|S
72100700|Contribuição para o Fundo de Saúde das Forças Armadas|S
72100900|Contribuição sobre a Arrecadação dos Fundos de Investimentos Regionais|S
72101300|Contribuição sobre Movimentação ou Transmissão de Valores e de Créditos e Direitos de Natureza Financeira|N
72101301|Receita do Principal da Contribuição sobre Movimentação ou Transmissão de Valores e de Créditos e Direitos de Natureza Financeira|S
72101302|Receita de Parcelamentos – Contribuição sobre Movimentação ou Transmissão de Valores e de Créditos e Direitos de Natureza Financeira|S
72101500|Contribuição para Custeio das Pensões Militares|S
72101700|Contribuição sobre a Receita de Sorteios Realizados por Entidades Filantrópicas|S
72101800|Contribuições sobre a Receita de Concursos de Prognósticos|N
72101801|Contribuição sobre a Receita da Loteria Federal|S
72101802|Contribuição sobre a Receita de Loterias Esportivas|S
72101803|Contribuição sobre a Receita de Concursos Especiais de Loterias Esportivas|S
72101804|Contribuição sobre a Receita de Loterias de Números|S
72101805|Contribuição sobre a Receita da Loteria Instantânea|S
72101806|Prêmios Prescritos da Loteria Federal|S
72101807|Contribuição sobre a Receita de Outros Concursos de Prognósticos|S
72101808|Contribuição Sobre a Receita de Concurso de Prognóstico Específico Destinado ao Desenvolvimento da Prática Desportiva – Modalidade Futebol (“Timemania”)|S
72101809|Outros Prêmios Prescritos|S
72102900|Contribuições para o Regime Próprio de Previdência do Servidor Público|N
72102901|Contribuição Patronal de Servidor Ativo Civil para o Regime Próprio|S
72102902|Contribuição Patronal de Servidor Ativo Militar|S
72102903|Contribuição Patronal – Inativo Civil|S
72102904|Contribuição Patronal – Inativo Militar|S
72102905|Contribuição Patronal – Pensionista Civil|S
72102906|Contribuição Patronal – Pensionista Militar|S
72102907|Contribuição do Servidor Ativo Civil para o Regime Próprio|S
72102908|Contribuição de Servidor Ativo Militar|S
72102909|Contribuições do Servidor Inativo Civil para o Regime Próprio|S
72102910|Contribuições de Servidor Inativo Militar|S
72102911|Contribuições de Pensionista Civil para o Regime Próprio|S
72102912|Contribuições de Pensionista Militar|S
72102913|Contribuição Previdenciária para Amortização do Déficit Atuarial|S
72102915|Contribuição Previdenciária em Regime de Parcelamento de Débitos – RPPS|S
72102916|Receita de Recolhimento da Contribuição Patronal, oriunda do Pagamento de Sentenças Judiciais|S
72102917|Receita de Recolhimento da Contribuição do Servidor Ativo Civil, oriunda do Pagamento de Sentenças Judiciais|S
72102918|Receita de Recolhimento da Contribuição do Servidor Inativo Civil, oriunda do Pagamento de Sentenças Judiciais|S
72102919|Receita de Recolhimento de Pensionista Civil, oriunda do Pagamento de Sentenças Judiciais|S
72103000|Contribuições Previdenciárias para o Regime Geral de Previdência Social|N
72103001|Contribuição Previdenciária do Segurado Obrigatório – Contribuinte Individual|S
72103002|Contribuição do Segurado Assalariado|S
72103003|Contribuição Previdenciária da Empresa sobre Segurado Assalariado|S
72103004|Contribuição Previdenciária da Empresa Optante pelo SIMPLES|S
72103005|Contribuição Previdenciária sobre Espetáculo Desportivo|S
72103006|Contribuição Previdenciária sobre a Produção Rural|S
72103007|Contribuição Previdenciária em Regime de Parcelamento de Débitos – RGPS|S
72103008|Contribuição Previdenciária para o Seguro de Acidente do Trabalho|S
72103009|Contribuição Previdenciária sobre Reclamatória Trabalhista|S
72103010|Contribuição Previdenciária em Regime de Parcelamento de Débito dos Municípios|S
72103011|Contribuição Previdenciária do Segurado Obrigatório – Empresário|S
72103012|Contribuição Previdenciária do Segurado Facultativo|S
72103013|Contribuição Previdenciária do Segurado Especial|S
72103014|Contribuição Previdenciária do Segurado Obrigatório – Empregado Doméstico|S
72103015|Contribuição Previdenciária dos Órgãos do Poder Público|S
72103016|Contribuição Previdenciária das Entidades Filantrópicas|S
72103017|Contribuição Previdenciária – Retenção sobre Nota Fiscal – Sub-rogação|S
72103018|Arrecadação FIES – Certificados Financeiros do Tesouro Nacional|S
72103019|Arrecadação FNS – Certificados Financeiros do Tesouro Nacional|S
72103020|Certificados da Dívida Pública – CDP|S
72103021|Contribuição Previdenciária na Forma de Depósito Judicial, Recursal e Custas Judiciais|S
72103022|Contribuição Previdenciária das Cooperativas de Trabalho Descontadas do Cooperado|S
72103023|Receita de Parcelamentos – Contribuição dos Empregadores e Trabalhadores para a Seguridade Social|S
72103024|Contribuição Previdenciária da Empresa sobre o Segurado Assalariado Incidente sobre a Receita Bruta|S
72103099|Outras Contribuições Previdenciárias|S
72103100|Contribuição para o Fundo de Saúde dos Policiais Militares e Bombeiros Militares do Distrito Federal|N
72103101|Contribuição para o Fundo de Saúde dos Policiais Militares do Distrito Federal|S
72103102|Contribuição para o Fundo de Saúde dos Bombeiros Militares do Distrito Federal|S
72103200|Contribuições Rurais|N
72103300|Contribuição e Adicional para o Serviço Nacional de Aprendizagem Comercial – SENAC|N
72103301|Contribuição para o Serviço Nacional de Aprendizagem Comercial – SENAC|S
72103302|Adicional à Contribuição para o Serviço Nacional de Aprendizagem Comercial – SENAC|S
72103400|Contribuição e Adicional para o Serviço Nacional de Aprendizagem Industrial – SENAI|N
72103401|Contribuição para o Serviço Nacional de Aprendizagem Industrial – SENAI|S
72103402|Adicional à Contribuição para o Serviço Nacional de Aprendizagem Industrial – SENAI|S
72103500|Contribuição e Adicional para o Serviço Social do Comércio – SESC|N
72103501|Contribuição para o Serviço Social do Comércio – SESC|S
72103502|Adicional à Contribuição para o Serviço Social do Comércio – SESC|S
72103600|Contribuição e Adicional para o Serviço Social da Indústria – SESI|N
72103601|Contribuição para o Serviço Social da Indústria – SESI|S
72103602|Adicional à Contribuição ao Serviço Social da Indústria – SESI|S
72103700|Contribuições para o Programa de Integração Social e de Formação do Patrimônio do Servidor Público – PIS/PASEP|N
72103701|Receita do Principal das Contribuições para o PIS/PASEP|S
72103702|Receita de Parcelamentos – Contribuições para o PIS/PASEP|S
72103800|Contribuição Social sobre o Lucro das Pessoas Jurídicas|N
72103801|Receita do Principal da Contribuição Social sobre o Lucro das Pessoas Jurídicas|S
72103802|Receita de Parcelamentos – Contribuição Social sobre o Lucro das Pessoas Jurídicas|S
72103900|Contribuição para o Serviço Nacional de Aprendizagem Rural – SENAR|S
72104100|Contribuição para o Serviço Social do Transporte – SEST|S
72104200|Contribuição para o Serviço Nacional de Aprendizagem do Transporte – SENAT|S
72104300|Contribuição para o Serviço Brasileiro de Apoio às Micro e Pequenas Empresas – SEBRAE|S
72104400|Contribuição para o Serviço Nacional de Aprendizagem do Cooperativismo – SESCOOP|S
72104500|Contribuição sobre Jogos de Bingo|S
72104700|Contribuição Relativa à Despedida de Empregado sem Justa Causa|S
72104800|Contribuição sobre a Remuneração Devida ao Trabalhador|S
72109900|Outras Contribuições Sociais|S
72200000|Contribuições de Intervenção no Domínio Econômico|N
72200100|Contribuição para o Programa de Integração Nacional – PIN|S
72200200|Contribuição para o Programa de Redistribuição de Terras e de Estímulo à Agroindústria do Norte e do Nordeste – PROTERRA|S
72200300|Contribuições para o Desenvolvimento e Aperfeiçoamento das Atividades de Fiscalização|N
72200302|Contribuições sobre as Lojas Francas, Entrepostos Aduaneiros e Depósitos Alfandegados|S
72200399|Outras Contribuições para o Desenvolvimento e Aperfeiçoamento das Atividades de Fiscalização|S
72200500|Contribuição sobre Apostas em Competições Hípicas|S
72200600|Contribuição para o Desenvolvimento da Indústria Cinematográfica Nacional – CONDECINE|N
72200601|Receita de Remessa de Rendimentos da Exploração de Obras Cinematográficas e Videofonográficas|S
72200602|Receita de Veiculação de Obras Cinematográficas e Videofonográficas com Fins Comerciais|S
72200603|Receita de Distribuição de Conteúdos Audiovisuais por Prestadores de Serviço de Acesso Condicionado|S
72201600|Adicional sobre as Tarifas de Passagens Aéreas Domésticas|S
72201800|Cota-parte do Adicional ao Frete para Renovação da Marinha Mercante|S
72202400|Contribuição sobre a Receita das Concessionárias e Permissionárias de Energia Elétrica|S
72202500|Contribuição pela Licença de Uso, Aquisição ou Transferência de Tecnologia|S
72202600|Contribuição sobre a Receita das Empresas Prestadoras de Serviços de Telecomunicações|N
72202601|Contribuição sobre a Receita Operacional Bruta, Decorrente de Prestação de Serviços de Telecomunicações|S
72202602|Contribuição sobre a Receita Bruta das Empresas Prestadoras de Serviços de Telecomunicações|S
72202800|Contribuição Relativa às Atividades de Importação e Comercialização de Petróleo e seus Derivados, Gás Natural e Álcool Carburante|N
72202801|Contribuição Relativa às Atividades de Importação de Petróleo e seus derivados, Gás Natural e Álcool Carburante|S
72202802|Contribuição Relativa às Atividades de Comercialização de Petróleo e seus Derivados, Gás Natural e Álcool Carburante|S
72202803|Receita de Parcelamentos – Contribuição Relativa às Atividades de Comercialização de Petróleo e seus Derivados, Gás Natural e Álcool Carburante|S
72203000|Contribuição para o Fomento da Radiodifusão Pública|S
72204000|Contribuição sobre o Faturamento das Empresas de Informática|N
72204100|Contribuição sobre o Faturamento das Empresas de Informática Instaladas na Amazônia|N
72204101|Contribuição sobre o Faturamento das Empresas de Informática Instaladas na Amazônia – Principal|S
72204102|Contribuição sobre o Faturamento das Empresas de Informática Instaladas na Amazônia – Excedente|S
72204103|Contribuição sobre o Faturamento das Empresas de Informática Instaladas na Amazônia – Residual|S
72204104|Contribuição sobre o Faturamento das Empresas de Informática Instaladas na Amazônia - Parcelamento de Débitos|S
72204200|Contribuição sobre o Faturamento das Empresas de Informática Instaladas nas Demais Regiões|N
72204201|Contribuição sobre o Faturamento das Empresas de Informática Instaladas nas Demais Regiões – Principal|S
72204202|Contribuição sobre o Faturamento das Empresas de Informática Instaladas nas Demais Regiões – Excedente|S
72204203|Contribuição sobre o Faturamento das Empresas de Informática Instaladas nas Demais Regiões – Residual|S
72204204|Contribuição sobre o Faturamento das Empresas de Informática Instaladas nas Demais Regiões - Parcelamento de Débitos|S
72209900|Outras Contribuições Econômicas|N
72209901|Outras Contribuições Econômicas – Principal|S
72209902|Parcelamentos – Outras Contribuições Econômicas|S
72300000|Contribuição para o Custeio do Serviço de Iluminação Pública|S
73000000|Receita Patrimonial|N
73100000|Receitas Imobiliárias|N
73110000|Aluguéis|S
73120000|Arrendamentos|S
73130000|Foros|S
73151000|Taxa de Ocupação de Terrenos da União|S
73152000|Taxa de Ocupação de Imóveis Funcionais e Próprios Nacionais Residenciais|S
73153000|Taxa de Ocupação de Outros Imóveis|S
73190000|Outras Receitas Imobiliárias|S
73200000|Receitas de Valores Mobiliários|N
73210000|Juros de Títulos de Renda|S
73220000|Dividendos, Participações e Juros sobre o Capital Próprio|N
73220001|Dividendos|S
73220002|Participações|S
73220003|Juros sobre o Capital Próprio|S
73250000|Remuneração de Depósitos Bancários|S
73250100|Remuneração de Depósitos de Recursos Vinculados|N
73250101|Receita de Remuneração de Depósitos Bancários de Recursos Vinculados - Royalties|S
73250102|Receita de Remuneração de Depósitos Bancários de Recursos Vinculados - FUNDEB|S
73250103|Receita de Remuneração de Depósitos Bancários de Recursos Vinculados - Fundo de Saúde|S
73250105|Receita de Remuneração de Depósitos Bancários de Recursos Vinculados - Manutenção e Desenvolvimento do Ensino - MDE|S
73250106|Receita de Remuneração de Depósitos Bancários de Recursos Vinculados - Ações e Serviços Públicos de Saúde vinculados ao Fundo de Saúde|S
73250107|Receita de Remuneração de Depósitos Bancários de Recursos Vinculados - FUNDETUR|S
73250109|Receita de Remuneração de Depósitos Bancários de Recursos Vinculados - Contribuição de Intervenção no Domínio Econômico (CIDE)|S
73250110|Receita de Remuneração de Depósitos Bancários de Recursos Vinculados - Fundo Nacional de Assistência Social (FNAS)|S
73250199|Receita de Remuneração de Outros Depósitos Bancários de Recursos Vinculados|S
73250200|Remuneração de Depósitos de Recursos não Vinculados|N
73250201|Receita de Remuneração de Depósitos de Poupança|S
73250202|Remuneração de Aplicações Extramercado|S
73250299|Remuneração de Outros Depósitos de Recursos não vinculados|S
73260000|Remuneração de Depósitos Especiais|S
73270000|Remuneração de Saldos de Recursos Não Desembolsados|S
73280000|Remuneração dos Investimentos do Regime Próprio de Previdência do Servidor|N
73281000|Remuneração dos Investimentos do Regime Próprio de Previdência do Servidor em Renda Fixa|S
73282000|Remuneração dos Investimentos do Regime Próprio de Previdência do Servidor em Renda Variável|S
73283000|Remuneração dos Investimentos do Regime Próprio de Previdência do Servidor em Fundos Imobiliários|S
73290000|Outras Receitas de Valores Mobiliários|S
73300000|Receita de Concessões e Permissões|N
73310000|Receita de Concessões e Permissões – Serviços|N
73310100|Receita de Concessões e Permissões – Serviços de Transporte|N
73310101|Receita de Outorga dos Serviços de Transporte Ferroviário|S
73310102|Receita de Outorga dos Serviços de Transportes Rodoviário Interestadual e Internacional de Passageiros|S
73310103|Receita de Outorga dos Serviços de Transporte Metroviário de Passageiros|S
73310104|Receita de Outorga dos Serviços de Transporte Marítimo de Passageiros|S
73310105|Receita de Outorga dos Serviços de Transporte Coletivo Local e Intermunicipal|S
73310106|Receita de Outorga dos Serviços de Infraestrutura Aeroportuária|S
73310107|Receita de Outorga para Exploração da Infraestrutura de Transporte Rodoviário|S
73310199|Outras Receitas de Concessões e Permissões – Serviços de Transporte|S
73310200|Receita de Concessões e Permissões – Serviços de Comunicação|N
73310201|Receita de Outorga dos Serviços de Telecomunicações|S
73310202|Receita de Outorga dos Serviços de Radiodifusão Sonora e de Sons e Imagens|S
73310203|Receita de Outorga do Direito de uso de Radiofrequência|S
73310204|Receita de Transferência de Concessão, de Permissão ou de Autorização de Telecomunicações ou de Uso de Radiofrequência|S
73310205|Receita de Transferência de Concessão, de Permissão ou de Autorização de Rodovias ou de Obras Rodoviárias Federais|S
73310206|Receita de Outorga do Direito de Exploração de Satélite Brasileiro|S
73310207|Receita de Outorga de Licenças e Autorizações da Agência Espacial Brasileira|S
73310299|Outras Receitas de Concessões e Permissões – Serviços de Comunicação|S
73310300|Receita de Outorga para Exploração dos Serviços de Energia Elétrica|S
73319900|Outras Receitas de Concessões e Permissões – Serviços|S
73320000|Receita de Concessões e Permissões – Exploração de Recursos Naturais|N
73320100|Receita de Outorga dos Serviços de Exploração e Produção de Petróleo e Gás Natural|N
73320101|Bônus de Assinatura de Contrato de Concessão|S
73320102|Pagamento pela Retenção de Área para Exploração ou Produção|S
73320103|Bônus de Assinatura de Contrato de Partilha de Produção|S
73320200|Receita de Outorga de Direitos de Uso de Recursos Hídricos|S
73320300|Receita de Outorga de Direitos de Exploração e Pesquisa Mineral|S
73320400|Receita de Concessão Florestal|N
73320401|Receita de Concessão de Florestas Nacionais – Valor Mínimo|S
73320402|Receita de Concessão de Florestas Nacionais – Demais Valores|S
73320403|Receita de Outras Concessões Florestais – Valor Mínimo|S
73320404|Receita de Outras Concessões Florestais – Demais Valores|S
73320405|Receita de Custos de Edital de Concessão Florestal|S
73320406|Receita de Contratos de Transição de Concessão Florestal|S
73329900|Outras Receitas de Concessões e Permissões – Recursos Naturais|S
73330000|Receita de Concessões e Permissões – Direitos de Uso de Bens Públicos|N
73330100|Receita de Concessão de Direito Real de Uso de Área Pública|S
73330200|Receita de Outorga de Direito de Uso ou de Exploração de Criação Protegida – Instituição Científica e Tecnológica|S
73330300|Receita de Concessão de Uso do Potencial de Energia Hidráulica|S
73330400|Receita da Permissão de Uso de Área da União de Curta Duração|S
73330500|Receita da Cessão de Uso de Bens da União|S
73330600|Receita de Direito de Uso da Imagem e de Reprodução dos Bens do Acervo Patrimonial|S
79193600|Multa de Segurança Privada|S
73330700|Receita da Cessão de Uso de Áreas as União Situadas em Unidades de Conservação Federais|S
73339900|Outras Receitas de Concessões e Permissões – Direitos de Uso de Bens Públicos|S
73390000|Outras Receitas de Concessões e Permissões|S
73400000|Compensações Financeiras|N
73400100|Utilização de Recursos Hídricos – Itaipu|S
73400200|Utilização de Recursos Hídricos – Demais Empresas|S
73400300|Exploração de Recursos Minerais|S
73400900|Receita da Supressão Vegetal no Interior das Florestas Nacionais|S
73401100|Receita de Compensações Ambientais|S
73430000|Receita da Produção de Petróleo, Gás Natural e Outros Hidrocarbonetos Fluidos – Cessão Onerosa à Petrobras|S
73431000|Royalties Mínimos pela Produção de Petróleo – Cessão Onerosa à Petrobras|S
73431100|Royalties Mínimos pela Produção de Petróleo em Terra – Cessão Onerosa à Petrobras|S
73431200|Royalties Mínimos pela Produção de Petróleo em Plataforma – Cessão Onerosa à Petrobras|N
73431210|Royalties Mínimos pela Produção de Petróleo em Plataforma - Declaração de Comercialidade antes de 3/12/2012 – Cessão Onerosa à Petrobras|S
73431220|Royalties Mínimos pela Produção de Petróleo em Plataforma - Declaração de Comercialidade a partir de 3/12/2012 – Cessão Onerosa à Petrobras|S
73432000|Royalties Excedentes pela Produção de Petróleo – Cessão Onerosa à Petrobras|S
73432100|Royalties Excedentes pela Produção de Petróleo em Terra – Cessão Onerosa à Petrobras|S
73432200|Royalties Excedentes pela Produção de Petróleo em Plataforma -  Cessão Onerosa à Petrobras|N
73432210|Royalties Excedentes pela Produção de Petróleo em Plataforma - Declaração de Comercialidade antes de 3/12/2012 – Cessão Onerosa à Petrobras|S
73432220|Royalties Excedentes pela Produção de Petróleo em Plataforma - Declaração de Comercialidade a partir de 3/12/2012 – Cessão Onerosa à Petrobras|S
73440000|Receita da Produção de Petróleo, Gás Natural e Outros Hidrocarbonetos Fluidos - Contrato de Concessão|S
73441100|Royalties Mínimos pela Produção de Petróleo em Terra (Qualquer Situação) - Contrato de Concessão|S
73441200|Royalties Mínimos pela Produção de Petróleo em Plataforma - Contrato de Concessão|N
73441211|Royalties Mínimos pela Produção de Petróleo em Plataforma - Contrato de Concessão - Declaração de Comercialidade antes de 3/12/2012 - Área e Camada Pré-Sal|S
73441212|Royalties Mínimos pela Produção de Petróleo em Plataforma - Contrato de Concessão - Declaração de Comercialidade antes de 3/12/2012 - Demais Situações|S
73441220|Royalties Mínimos pela Produção de Petróleo em Plataforma - Contrato de Concessão - Declaração de Comercialidade a partir de 3/12/2012 - Qualquer Situação|S
73442100|Royalties Excedentes pela Produção de Petróleo em Terra (Qualquer Situação) - Contrato de Concessão|S
73442200|Royalties Excedentes pela Produção de Petróleo em Plataforma -  Contrato de Concessão|N
73442211|Royalties Excedentes pela Produção de Petróleo em Plataforma -  Contrato de Concessão - Declaração de Comercialidade antes de 3/12/2012 - Área e Camada Pré-Sal|S
73442212|Royalties Excedentes pela Produção de Petróleo em Plataforma - Contrato de Concessão - Declaração de Comercialidade antes de 3/12/2012 - Demais Situações|S
73442220|Royalties Excedentes pela Produção de Petróleo em Plataforma - Contrato de Concessão - Declaração de Comercialidade a partir de 3/12/2012 - Qualquer Situação|S
73443100|Participação Especial pela Produção de Petróleo em Terra (Qualquer Situação) - Contrato de Concessão|S
73443200|Participação Especial pela Produção de Petróleo em Plataforma - Contrato de Concessão|S
73443211|Participação Especial pela Produção de Petróleo em Plataforma - Contrato de Concessão - Declaração de Comercialidade antes de 3/12/2012 - Área e Camada Pré-Sal|S
73443212|Participação Especial pela Produção de Petróleo em Plataforma - Contrato de Concessão- Declaração de Comercialidade antes de 3/12/2012 - Demais Situações|S
73443220|Participação Especial pela Produção de Petróleo em Plataforma- Contrato de Concessão - Declaração de Comercialidade a partir de 3/12/2012 - Qualquer Situação|S
73500000|Receita Decorrente do Direito de Exploração de Bens Públicos em Áreas de Domínio Público|N
73510000|Receita de Royalties e Participações pela Exploração do Patrimônio Genético|N
73510100|Royalties pela Exploração do Patrimônio Genético em Área de Domínio Público|S
73510200|Royalties pela Exploração do Patrimônio Genético no Mar Territorial, Zona Econômica Exclusiva ou Plataforma Continental|S
73510300|Participações pela Exploração do Patrimônio Genético em Áreas de Domínio da União|S
73510400|Participações pela Exploração do Patrimônio Genético no Mar Territorial, Zona Econômica Exclusiva ou Plataforma Continental|S
73520000|Receita de Outorga a Título Oneroso das Atividades de Pesquisa e Lavra de Petróleo e Gás Natural|S
73600000|Receita da Cessão de Direitos|N
73610000|Receita de Cessão do Direito de Operacionalização de Pagamentos|N
73610100|Receita de Cessão do Direito de Operacionalização da Folha de Pagamento de Pessoal|S
73610200|Receita de Cessão do Direito de Operacionalização da Folha de Pagamento de Benefícios|S
73610300|Receita de Cessão do Direito de Operacionalização de Pagamento a Fornecedores|S
73900000|Outras Receitas Patrimoniais|S
74000000|Receita Agropecuária|N
74100000|Receita da Produção Vegetal|S
74200000|Receita da Produção Animal e Derivados|S
74900000|Outras Receitas Agropecuárias|S
75000000|Receita Industrial|N
75100000|Receita da Indústria Extrativa Mineral|S
75200000|Receita da Indústria de Transformação|N
75201200|Receita da Indústria Mecânica|S
75202000|Receita da Indústria Química|S
75202100|Receita da Indústria de Produtos Farmacêuticos e Veterinários|N
75202101|Receita da Indústria de Produtos Farmacêuticos|S
75202102|Receita da Indústria de Produtos Veterinários|S
75202200|Receita da Indústria de Produtos Farmoquímicos|S
75202600|Receita da Indústria de Produtos Alimentares|S
75202700|Receita da Indústria de Bebidas e Destilados|S
75202800|Receita da Usina de Tratamento de Lixo|S
75202900|Receita da Indústria Editorial e Gráfica|S
75203000|Receita da Indústria Eletrônica|S
75209900|Outras Receitas da Indústria de Transformação|S
75300000|Receita da Indústria de Construção|S
75900000|Outras Receitas Industriais|S
76000000|Receita de Serviços|N
76000100|Serviços Comerciais|N
76000101|Serviços de Comercialização de Medicamentos|S
76000102|Serviços de Comercialização de Livros, Periódicos, Materiais Escolares e Publicidade|S
76000103|Serviços de Comercialização e Distribuição de Produtos Agropecuários|S
76000106|Serviço de comercialização de Produtos, Dados e Materiais de Informática|S
